"author","authorIsChannelOwner","channelId","channelName","channelUrl","channelUsername","cid","comment","comments","commentsCount","commentsTurnedOff","date","descriptionLinks/0/text","descriptionLinks/0/url","descriptionLinks/1/text","descriptionLinks/1/url","descriptionLinks/2/text","descriptionLinks/2/url","descriptionLinks/3/text","descriptionLinks/3/url","descriptionLinks/4/text","descriptionLinks/4/url","descriptionLinks/5/text","descriptionLinks/5/url","descriptionLinks/6/text","descriptionLinks/6/url","descriptionLinks/7/text","descriptionLinks/7/url","descriptionLinks/8/text","descriptionLinks/8/url","descriptionLinks/9/text","descriptionLinks/9/url","descriptionLinks/10/text","descriptionLinks/10/url","duration","hasCreatorHeart","hashtags/0","id","input","isMonetized","likes","location","numberOfSubscribers","pageUrl","publishedTimeText","replyCount","replyToCid","subtitles","text","thumbnailUrl","title","type","url","videoId","viewCount","voteCount"
"@briansee7641","false",,,,,"UgzxJMuEfP1Q4L-xCpV4AaABAg","W-KING makes really nice ones look at the d8 or bigger",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","1 month ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@RajeshNikam","false",,,,,"UgzRHuHeNp0B7w30Lkh4AaABAg","I have connectivity issues with the strombox 2. Do you have it? How to solve?

I tried everything, 
Hard reset with two buttons, reset, restart, forget device, delete device, switching mobie device, with app, without tribit app.
Nothing works.",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","2 months ago","1",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"1"
"@AlexDrivesyt","false",,,,,"Ugw1DS-Ux_cDaIdHb7t4AaABAg","Great video Just subscribed",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago (edited)","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@beaurex4756","false",,,,,"UgxWjd_UbKzH8gH3yrt4AaABAg","Soundcore 300, properly equalized.",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","2 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@kongsicerah8276","false",,,,,"Ugw_qRT82Z_WVQLw_b54AaABAg","Apple beats pill sound amazing",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","2 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@Freelaptopinfo","false",,,,,"UgzsssgGLNYIGv7uggx4AaABAg","#JBL go 4 is one of my favorites portable speakers",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","1 month ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@alschoenbeck2615","false",,,,,"UgwO8xL-Ag9hm2lZKEJ4AaABAg","Beats Pill at Costco for $49 right now. Couldnt pass it up.  Bought two.",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","10 days ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@churangdaimari60","false",,,,,"Ugy833qudZWZVisc4t94AaABAg","Please make a video on the JBL Flip Essential 2🥺🥺🥺",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@lavatr8322","false",,,,,"Ugy_gsadXCdccjZBTfp4AaABAg","I mean it's hard to judge from audio samples.
I'm listening on my headphones.....
which has its own EQ curve

On my Tws, Beats Pill sounds good.
On my computer speakers Soundcore 300 sounds good.
On mobile speakers Tribit stormbox & beats pill sound good.

😂😂😂😂 Idk",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","3 months ago (edited)","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"1"
"@jedolivier2688","false",,,,,"UgySyYIknylGyxyGzAx4AaABAg","I bought a Soundcore Boom2 & I just don’t see what all the fuss is about. Don’t get me wrong, it’s a good value for what it offers overall but sound quality wise, I’m not impressed at all.

Using the stock EQ, it tends to have a dull & muddy sound. It lacks detail & separation in the midrange.

Speaker manufacturers may want to do away with the racetrack driver & dual tweeters. A more standard 2 tweeters & drivers is the better way to go for sound quality.",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","2",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"1"
"@Vwijay","false",,,,,"UgwwsQVQYmp0trvYNA94AaABAg","No ultimate ears?  I would love to hear it compete with JBL and Beats Pill.",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago (edited)","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"2"
"@ranvirsinghnetam8584","false",,,,,"Ugx_1R_TT6t0wqopGuZ4AaABAg","Review mivi play , a budget micro speaker that is good",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","5 days ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@majestyblur3668","false",,,,,"Ugy9GRnIcFGvplixovF4AaABAg","Danny, what’s soo special about the sound flex?",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","1",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@satyamupadhyay14","false",,,,,"UgzSYRiOUv9aOGZ4mBR4AaABAg","Your thoughts on Sony ult field 1?",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","1",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"1"
"@henningkemner1833","false",,,,,"UgxB4NLbLGU9yl1P5jV4AaABAg","Apple fill the entire spectrum.
I like",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","1 month ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@kfl975","false",,,,,"Ugy4udN6VbfpZIogxlN4AaABAg","Apple beats pill sounds great",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","3 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@kyiyangla7147","false",,,,,"Ugxfmhbjr_qOibaBhlF4AaABAg","What you think about Marshall acton 3 pls",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago (edited)","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@vinceblack5353","false",,,,,"Ugx-6336e2h3xjRUoTJ4AaABAg","Ult on with the Coldplay song?",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","2 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@GeorgeLista","false",,,,,"UgwB5Iz8UfKftR-4lq54AaABAg","Which for multi room and outside simultaneous pairing - multi party and stereo pairing.  And not Bose, they are awful for connectivity. Thanks",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","2 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@suryavishwanath8564","false",,,,,"UgzRHuHeNp0B7w30Lkh4AaABAg.ACs7JzmLgQ-ADXHrLSmJ23","what issue?",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","2 months ago","0","UgzRHuHeNp0B7w30Lkh4AaABAg",,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","reply",,"mDHNMQBj0nE",,"0"
"@SigmaMastersOfMind","false",,,,,"UgySyYIknylGyxyGzAx4AaABAg.AB6ArBS1ubXAB6sCeitARk","The uboom x is a better speaker overall in my opinion,you also have a lot of eq presets,some of them are really good. Also this bf it was like 100 110$ so a really good deal.",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0","UgySyYIknylGyxyGzAx4AaABAg",,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","reply",,"mDHNMQBj0nE",,"1"
"@jedolivier2688","false",,,,,"UgySyYIknylGyxyGzAx4AaABAg.AB6ArBS1ubXAB6t4mo_0Oz","@ Thanks man, I appreciate this information. I’m also looking into the BUGANI BREIF PRO. I watched a review of it on Jay’s Straight Up Reviews. It’s rated at 80 watts rms / 160 watts peak.

For a speaker its size it sounds really good at 50-60% volume with good bass making it ideal for indoor listening. At volumes past 60%, it gets insanely loud while maintaining clarity, making it ideal for outdoor listening.

Making it a versatile speaker for both applications, which is very rare these days.",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0","UgySyYIknylGyxyGzAx4AaABAg",,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","reply",,"mDHNMQBj0nE",,"0"
"@DannyPops","true",,,,,"Ugy9GRnIcFGvplixovF4AaABAg.AB7H-NAR5gNAB9y75-jNbO","It just always sounds the most balanced to me. Great bass for it's size and smooth controlled bass, mids, highs.",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0","Ugy9GRnIcFGvplixovF4AaABAg",,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","reply",,"mDHNMQBj0nE",,"2"
"@florselect","false",,,,,"UgzSYRiOUv9aOGZ4mBR4AaABAg.ABIT3mnKy0PACiZA_qtK_d","Very good. I bought",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","2 months ago","0","UgzSYRiOUv9aOGZ4mBR4AaABAg",,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","reply",,"mDHNMQBj0nE",,"0"
"@livingstonjohnjoseph","false",,,,,"UgwcfwJftlWwx3oEqYR4AaABAg","Great reviews and demonstrations, sir. Thank you for your effort. Please continue doing gadget reviews. 

Love from Tamil Nadu, India.✨ ☮️",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=TFtKPo_ZUtQ","7 months ago (edited)","0",,,,,"The Tribit StormBox 2","comment",,"TFtKPo_ZUtQ",,"0"
"@jedolivier2688","false",,,,,"UgxpNDZ1g3YvB1tOy9x4AaABAg","Would you say it’s better than the W - KING - D320 ?",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=TFtKPo_ZUtQ","8 months ago","1",,,,,"The Tribit StormBox 2","comment",,"TFtKPo_ZUtQ",,"0"
"@SajeebStudio","false",,,,,"Ugyg_NopPEq8kKh2fLp4AaABAg","COOOL😍😍😍",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=TFtKPo_ZUtQ","9 months ago","0",,,,,"The Tribit StormBox 2","comment",,"TFtKPo_ZUtQ",,"0"
"@Grey-or9xm","false",,,,,"UgxrHJNaM8Oq4_XKf9J4AaABAg","🤩🤩🤩",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=TFtKPo_ZUtQ","9 months ago","0",,,,,"The Tribit StormBox 2","comment",,"TFtKPo_ZUtQ",,"0"
"@EpicReviewHub","true",,,,,"UgxpNDZ1g3YvB1tOy9x4AaABAg.A5PyEbHPmCHA5QWfaqNsZK","I didn’t get a chance to review that one therefore i can’t really tell but this one is definitely a high quality one that i know for facts",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=TFtKPo_ZUtQ","8 months ago","0","UgxpNDZ1g3YvB1tOy9x4AaABAg",,,,"The Tribit StormBox 2","reply",,"TFtKPo_ZUtQ",,"0"
"@saufisopi7248","false",,,,,"UgzC-TRGuN8iK9d6m6t4AaABAg","hi, can you review Lenyes S839 portable Bluetooth speaker?",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@misingbrothersmixtape5113","false",,,,,"Ugy-K27oudORyfwn9C14AaABAg","Sir, which speaker sound is better sony ult 7 or marshall tufton",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","1",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@bharathnogod-y2v","false",,,,,"UgzB9ZQGxi2Px3hw1Bp4AaABAg","where is the ultimate ears",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"2"
"@johnchristopherbanawis4233","false",,,,,"UgxNB4RGFUA9GiJeCSF4AaABAg","Where is xiaomi sound outdoor 30 watt?",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","3 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"1"
"@nitrowad","false",,,,,"UgxoPPN9n7tYXbOAn6x4AaABAg","It makes no sense to use that kind of mic for the sound test of a speakers that have drivers on both the front and the sides...",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","3 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@odebroqueville","false",,,,,"Ugxd__p5GbFCFczwPat4AaABAg","Strombox sounded quite awful to me. The Emberton, the ugly looking JBL Charge 5 and the Beat Pill all sounded very good with my preference going to the Emberton. I would have liked to hear the Soundcore Motion+. Re Bose, I find that the Revolve sounds better than the Flex. I really like clear vocals.",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","3 months ago (edited)","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@Grommet2007","false",,,,,"UgxYPQcsXFWWyJM4PGx4AaABAg","I'm familiar with that song. I actually found the Pill to be the worst-sounding of the bunch, adding artificial-sounding highs that are not present in the original song (just listen to the vocals and compare to how they sound in the original recording). The other speakers sounded Ok.  The Sony actually sounded better than I expected.",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"2"
"@Mumbaibuzz","false",,,,,"UgxlK_gI4LXVx9bc3MF4AaABAg","Why not Soundcore motion plus",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","2 weeks ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@ThibautMahringer","false",,,,,"UgyWw9BvBcwluW5PzUd4AaABAg","I don't like the Beats Pill, it sounds agressive in the treble and miss a lot of mids.
It's a very violent V-shaped sound to my ears.
Even the Flip 6 is balanced sounding next to the Pill 😂",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","1",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"2"
"@michelegavazzi8498","false",,,,,"Ugx-m-CqiC7xBv2E4CR4AaABAg","How much the Coldplay ‘song ?
Thanks Danny",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@Em54699","false",,,,,"Ugx2PhWAzcb0waVjuU94AaABAg","Sonos roam?",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"1"
"@HieuNguyen-ro9rg","false",,,,,"UgyRWZO8ADk2JvsDvx54AaABAg","What about Sonos Roam 2?",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","3 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@soyazingkhai6104","false",,,,,"UgyK9rcE23fvVo_UoIl4AaABAg","How to you test sound quality with this song.",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@adriancc4240","false",,,,,"Ugwk1v0ExsgUOKpinJd4AaABAg","At the moment I am using the House of Marley Get Together Mini 2 portable bluetooth speaker, which has better sound quality than many bluetooth speakers that you have presented in this video. I really recommend you to test this speaker with bluetooth.",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@ramoj00","false",,,,,"UgyMzjSM3b2LC-LSbgl4AaABAg","How about edifier ??",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@layiwolaolamide737","false",,,,,"Ugx2zf_hILzikcohvmp4AaABAg","What of ultimate ears?",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","1",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"1"
"@DarrellHenderson-n5s","false",,,,,"UgykDIMyklRHIqRMued4AaABAg","jbl",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"2"
"@sandrorodriguez837","false",,,,,"UgwNdQn9XF_R-KsjZSp4AaABAg","Bose",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"1"
"@clickbaitpro","false",,,,,"UgxgPtiUlpSuHK3ZK_x4AaABAg","Should've included Uboom L in the comparision",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","1",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"2"
"@ionutcalacian00","false",,,,,"UgzNSMONdjytE2OKk4h4AaABAg","the stormbox sounds really bad. probably needs to be tuned in eq.  also, both jbl are bad, dunno how they are so popular. the emberton sounds.... different",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","2 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@DannyPops","true",,,,,"Ugy-K27oudORyfwn9C14AaABAg.ABHtl27VCMEABLjK4ZYK_j","I prefer the sound of the tufton",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0","Ugy-K27oudORyfwn9C14AaABAg",,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","reply",,"mDHNMQBj0nE",,"1"
"@capitanlevi203","false",,,,,"UgyWw9BvBcwluW5PzUd4AaABAg.AB5RkNsqrloAB6ETtm2spF","yes",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0","UgyWw9BvBcwluW5PzUd4AaABAg",,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","reply",,"mDHNMQBj0nE",,"0"
"@martinwhite3559","false",,,,,"Ugx2zf_hILzikcohvmp4AaABAg.AB6GlmPiit-ACoA--atDKb","I think for value for money the UE boom and wonderboom are amazing. They have an interesting look that you either like or don't like. JBL has the best family of portable type speakesr but UE is not too far behind. For a premium speaker, the Bose is a great option. Sonos is also pretty good but they are a (mostly home stereo and movie theatre style) super premium speaker brand. They try to deliver a more true audio sound experience. JBL is a more party vibe. Bose is also a premium brand that is somewhere in-between the other 2. Sony is great too but is it value for money? You pay a little more than JBL. Mostly for the brand name. If you are looking for value for money then JBL is the clear winner. Their whole range of speakers (not just portable) are amazing. Not quite as good as Sonos but much more affordable. I am a Sony man myself but that is a personal thing and I pay a little more for it. If Sonos was cheaper then I would recommend them everyday. I know they don't specialise in compact portable speakers but the Roam 2 is a pretty good speaker. The move 2 is the best qyality sounding portable speaker on the market but it is a bit bigger than the speakers in this video. It is more a speaker that you can move around your house and take on a weekend getaway. If premium sound quality matters. You you can afford the move 2, it is worth every cent. You pay more but you will know where that money went, unlike with Sony where you may be able to get similar for less. Like apple, Sony work on brand loyalty. I wonder if JBL will stay as adorable in the future as their popularity expands.",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","2 months ago","0","Ugx2zf_hILzikcohvmp4AaABAg",,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","reply",,"mDHNMQBj0nE",,"0"
"@DannyPops","true",,,,,"UgxgPtiUlpSuHK3ZK_x4AaABAg.AB6PG7Td4SFAB6Pj1HjqYL"," @clickbaitpro  i know I didn't quite have it in the budget yet to get every brand.",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0","UgxgPtiUlpSuHK3ZK_x4AaABAg",,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","reply",,"mDHNMQBj0nE",,"0"
"@pioyerger4004","false",,,,,"UgwS7i6zskQNX0SpiDl4AaABAg","bose and beats sounds better wearing headphone",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","4 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@beaurex4756","false",,,,,"Ugyi7GgiZkgyjwRrLhF4AaABAg","Soundcore will be as good in1, not 5 years.",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","2 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@YardieBiggz","false",,,,,"UgznOBWEB_kyYn2mg9t4AaABAg","Beats Pill takes it away from me still. It would have been the JBL Charge 5 - However, that out-of-the-box sound doesn't work for me, I would prefer if I was able to tweak the sound just a bit and I believe you can't with the Charge 5. So runner-up goes to the Beats Pill.",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","2 months ago","0",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
"@RJ_Numen","false",,,,,"Ugy6bXROO-x0Xg57g1N4AaABAg","Bose Flex 2 is on sale right now, I don’t know how much you make off Adsense but you might be able to make your money back off a review 🤷‍♂️",,"204",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,"https://www.youtube.com/watch?v=mDHNMQBj0nE&t=18s","3 months ago","3",,,,,"Smaller brands catching up?? I try 9 of the BEST SMALL bluetooth speakers","comment",,"mDHNMQBj0nE",,"0"
